"","part_social_group","weekend","week","part_age_group","sample","sample_total","sample_proportion","pop_estimate","pop_proportion","weight_raw","weight_proportion"
"894","A - Upper middle class",TRUE,"2021 / 25","70-120",1,2403,0.000416146483562214,371.25004,0.000111558299212845,371.25004,0.268074593008466
"895","A - Upper middle class",TRUE,"2021 / 26","30-39",1,3912,0.000255623721881391,371.80096,0.000111723847203634,371.80096,0.437063690260616
"896","A - Upper middle class",TRUE,"2021 / 26","40-49",6,3912,0.00153374233128834,344.17004,0.000103420929738935,57.3616733333333,0.0674304461897856
"897","A - Upper middle class",TRUE,"2021 / 26","50-59",4,3912,0.00102249488752556,366.9386,0.000110262738642513,91.73465,0.107836958392377
"898","A - Upper middle class",TRUE,"2021 / 26","60-69",2,3912,0.000511247443762781,291.47108,8.75852241107666e-05,145.73554,0.171316698360659
"899","A - Upper middle class",TRUE,"2021 / 26","70-120",2,3912,0.000511247443762781,371.25004,0.000111558299212845,185.62502,0.218208033260325
"900","A - Upper middle class",TRUE,"2021 / 27","18-29",4,2071,0.00193143408981169,401.83808,0.000120749812616196,100.45952,0.0625182154820353
"901","A - Upper middle class",TRUE,"2021 / 27","30-39",4,2071,0.00193143408981169,371.80096,0.000111723847203634,92.95024,0.0578450218896815
"902","A - Upper middle class",TRUE,"2021 / 27","40-49",1,2071,0.000482858522452921,344.17004,0.000103420929738935,344.17004,0.214184745489334
"903","A - Upper middle class",TRUE,"2021 / 27","50-59",9,2071,0.00434572670207629,366.9386,0.000110262738642513,40.7709555555556,0.0253726813031827
"904","A - Upper middle class",TRUE,"2021 / 27","60-69",5,2071,0.00241429261226461,291.47108,8.75852241107666e-05,58.294216,0.0362777998266795
"905","A - Upper middle class",TRUE,"2021 / 27","70-120",3,2071,0.00144857556735876,371.25004,0.000111558299212845,123.750013333333,0.0770124125566006
"906","A - Upper middle class",TRUE,"2021 / 28","30-39",1,2340,0.000427350427350427,371.80096,0.000111723847203634,371.80096,0.261433802456503
"907","A - Upper middle class",TRUE,"2021 / 28","40-49",8,2340,0.00341880341880342,344.17004,0.000103420929738935,43.021255,0.0302506219486385
"908","A - Upper middle class",TRUE,"2021 / 28","50-59",13,2340,0.00555555555555556,366.9386,0.000110262738642513,28.2260461538462,0.0198472929556523
"909","A - Upper middle class",TRUE,"2021 / 28","60-69",9,2340,0.00384615384615385,291.47108,8.75852241107666e-05,32.3856755555556,0.0227721582687993
"910","A - Upper middle class",TRUE,"2021 / 28","70-120",10,2340,0.00427350427350427,371.25004,0.000111558299212845,37.125004,0.0261046420158057
"911","A - Upper middle class",TRUE,"2021 / 29","30-39",1,2433,0.00041101520756268,371.80096,0.000111723847203634,371.80096,0.271824120246441
"912","A - Upper middle class",TRUE,"2021 / 29","40-49",5,2433,0.0020550760378134,344.17004,0.000103420929738935,68.834008,0.0503246244109658
"913","A - Upper middle class",TRUE,"2021 / 29","50-59",6,2433,0.00246609124537608,366.9386,0.000110262738642513,61.1564333333333,0.0447115405195389
"914","A - Upper middle class",TRUE,"2021 / 29","60-69",3,2433,0.00123304562268804,291.47108,8.75852241107666e-05,97.1570266666667,0.0710316167538317
"915","A - Upper middle class",TRUE,"2021 / 29","70-120",12,2433,0.00493218249075216,371.25004,0.000111558299212845,30.9375033333333,0.0226184451654043
"916","A - Upper middle class",TRUE,"2021 / 30","18-29",1,2830,0.000353356890459364,401.83808,0.000120749812616196,401.83808,0.341721969703834
"917","A - Upper middle class",TRUE,"2021 / 30","30-39",2,2830,0.000706713780918728,371.80096,0.000111723847203634,185.90048,0.158089243793142
"918","A - Upper middle class",TRUE,"2021 / 30","40-49",9,2830,0.00318021201413428,344.17004,0.000103420929738935,38.2411155555556,0.0325201367956873
"919","A - Upper middle class",TRUE,"2021 / 30","50-59",19,2830,0.00671378091872791,366.9386,0.000110262738642513,19.3125578947368,0.0164233447557006
"920","A - Upper middle class",TRUE,"2021 / 30","60-69",13,2830,0.00459363957597173,291.47108,8.75852241107666e-05,22.4208523076923,0.0190666295564207
"921","A - Upper middle class",TRUE,"2021 / 30","70-120",11,2830,0.003886925795053,371.25004,0.000111558299212845,33.7500036363636,0.0287009078883956
"922","A - Upper middle class",TRUE,"2021 / 31","18-29",3,2276,0.00131810193321617,401.83808,0.000120749812616196,133.946026666667,0.0916088578381537
"923","A - Upper middle class",TRUE,"2021 / 31","30-39",1,2276,0.000439367311072056,371.80096,0.000111723847203634,371.80096,0.254283476235471
"924","A - Upper middle class",TRUE,"2021 / 31","40-49",3,2276,0.00131810193321617,344.17004,0.000103420929738935,114.723346666667,0.0784620120286054
"925","A - Upper middle class",TRUE,"2021 / 31","50-59",3,2276,0.00131810193321617,366.9386,0.000110262738642513,122.312866666667,0.083652664383453
"926","A - Upper middle class",TRUE,"2021 / 31","60-69",6,2276,0.00263620386643234,291.47108,8.75852241107666e-05,48.5785133333333,0.0332239950126841
"927","A - Upper middle class",TRUE,"2021 / 31","70-120",4,2276,0.00175746924428822,371.25004,0.000111558299212845,92.81251,0.0634766722521088
"928","A - Upper middle class",TRUE,"2021 / 32","18-29",5,2592,0.00192901234567901,401.83808,0.000120749812616196,80.367616,0.0625967028602358
"929","A - Upper middle class",TRUE,"2021 / 32","30-39",2,2592,0.000771604938271605,371.80096,0.000111723847203634,185.90048,0.14479410597591
"930","A - Upper middle class",TRUE,"2021 / 32","40-49",3,2592,0.00115740740740741,344.17004,0.000103420929738935,114.723346666667,0.0893556832944398
"931","A - Upper middle class",TRUE,"2021 / 32","50-59",4,2592,0.00154320987654321,366.9386,0.000110262738642513,91.73465,0.0714502546403483
"932","A - Upper middle class",TRUE,"2021 / 32","60-69",23,2592,0.00887345679012346,291.47108,8.75852241107666e-05,12.6726556521739,0.00987047395196117
"933","A - Upper middle class",TRUE,"2021 / 32","70-120",8,2592,0.00308641975308642,371.25004,0.000111558299212845,46.406255,0.0361448889449618
"934","A - Upper middle class",TRUE,"2021 / 33","18-29",1,3603,0.000277546489036914,401.83808,0.000120749812616196,401.83808,0.435061574856153
"935","A - Upper middle class",TRUE,"2021 / 33","30-39",2,3603,0.000555092978073827,371.80096,0.000111723847203634,185.90048,0.201270510737347
"936","A - Upper middle class",TRUE,"2021 / 33","40-49",9,3603,0.00249791840133222,344.17004,0.000103420929738935,38.2411155555556,0.0414028455388203
"937","A - Upper middle class",TRUE,"2021 / 33","50-59",13,3603,0.00360810435747988,366.9386,0.000110262738642513,28.2260461538462,0.0305597421022287
"938","A - Upper middle class",TRUE,"2021 / 33","60-69",6,3603,0.00166527893422148,291.47108,8.75852241107666e-05,48.5785133333333,0.0525949270785153
"939","A - Upper middle class",TRUE,"2021 / 33","70-120",5,3603,0.00138773244518457,371.25004,0.000111558299212845,74.250008,0.080388910412776
"940","A - Upper middle class",TRUE,"2021 / 34","18-29",5,2652,0.00188536953242836,401.83808,0.000120749812616196,80.367616,0.0640457006116301
"941","A - Upper middle class",TRUE,"2021 / 34","30-39",4,2652,0.00150829562594268,371.80096,0.000111723847203634,92.95024,0.0740729106960093
"942","A - Upper middle class",TRUE,"2021 / 34","40-49",5,2652,0.00188536953242836,344.17004,0.000103420929738935,68.834008,0.0548544611335311
"943","A - Upper middle class",TRUE,"2021 / 34","50-59",6,2652,0.00226244343891403,366.9386,0.000110262738642513,61.1564333333333,0.0487361304799906
"944","A - Upper middle class",TRUE,"2021 / 34","60-69",5,2652,0.00188536953242836,291.47108,8.75852241107666e-05,58.294216,0.0464552028683506
"945","A - Upper middle class",TRUE,"2021 / 34","70-120",2,2652,0.000754147812971342,371.25004,0.000111558299212845,185.62502,0.147926304756232
"946","A - Upper middle class",TRUE,"2021 / 35","18-29",1,2562,0.00039032006245121,401.83808,0.000120749812616196,401.83808,0.309361019922693
"947","A - Upper middle class",TRUE,"2021 / 35","30-39",4,2562,0.00156128024980484,371.80096,0.000111723847203634,92.95024,0.0715591241339275
"948","A - Upper middle class",TRUE,"2021 / 35","40-49",2,2562,0.00078064012490242,344.17004,0.000103420929738935,172.08502,0.132482210995576
"949","A - Upper middle class",TRUE,"2021 / 35","50-59",2,2562,0.00078064012490242,366.9386,0.000110262738642513,183.4693,0.141246568201059
"950","A - Upper middle class",TRUE,"2021 / 35","60-69",6,2562,0.00234192037470726,291.47108,8.75852241107666e-05,48.5785133333333,0.0373988906952973
"951","A - Upper middle class",TRUE,"2021 / 35","70-120",7,2562,0.00273224043715847,371.25004,0.000111558299212845,53.03572,0.0408303375119012
"952","A - Upper middle class",TRUE,"2021 / 36","18-29",5,2275,0.0021978021978022,401.83808,0.000120749812616196,80.367616,0.054941164740369
"953","A - Upper middle class",TRUE,"2021 / 36","30-39",7,2275,0.00307692307692308,371.80096,0.000111723847203634,53.1144228571429,0.036310250341181
"954","A - Upper middle class",TRUE,"2021 / 36","40-49",10,2275,0.0043956043956044,344.17004,0.000103420929738935,34.417004,0.0235282615156077
"955","A - Upper middle class",TRUE,"2021 / 36","50-59",6,2275,0.00263736263736264,366.9386,0.000110262738642513,61.1564333333333,0.0418079550686194
"956","A - Upper middle class",TRUE,"2021 / 36","60-69",9,2275,0.00395604395604396,291.47108,8.75852241107666e-05,32.3856755555556,0.0221395983168882
"957","A - Upper middle class",TRUE,"2021 / 36","70-120",1,2275,0.00043956043956044,371.25004,0.000111558299212845,371.25004,0.253795130709222
"958","A - Upper middle class",TRUE,"2021 / 37","18-29",3,2545,0.00117878192534381,401.83808,0.000120749812616196,133.946026666667,0.102436091036073
"959","A - Upper middle class",TRUE,"2021 / 37","30-39",7,2545,0.00275049115913556,371.80096,0.000111723847203634,53.1144228571429,0.0406195987333212
"960","A - Upper middle class",TRUE,"2021 / 37","40-49",2,2545,0.000785854616895874,344.17004,0.000103420929738935,172.08502,0.131603133092795
"961","A - Upper middle class",TRUE,"2021 / 37","50-59",9,2545,0.00353634577603143,366.9386,0.000110262738642513,40.7709555555556,0.0311798522050217
"962","A - Upper middle class",TRUE,"2021 / 37","60-69",3,2545,0.00117878192534381,291.47108,8.75852241107666e-05,97.1570266666667,0.0743014651206337
"963","A - Upper middle class",TRUE,"2021 / 37","70-120",4,2545,0.00157170923379175,371.25004,0.000111558299212845,92.81251,0.0709789678741726
"964","A - Upper middle class",TRUE,"2021 / 38","18-29",5,2342,0.00213492741246798,401.83808,0.000120749812616196,80.367616,0.056559212229426
"965","A - Upper middle class",TRUE,"2021 / 38","30-39",3,2342,0.00128095644748079,371.80096,0.000111723847203634,123.933653333333,0.0872190833836369
"966","A - Upper middle class",TRUE,"2021 / 38","40-49",9,2342,0.00384286934244236,344.17004,0.000103420929738935,38.2411155555556,0.026912424160954
"967","A - Upper middle class",TRUE,"2021 / 38","50-59",11,2342,0.00469684030742955,366.9386,0.000110262738642513,33.3580545454545,0.0234759394455241
"968","A - Upper middle class",TRUE,"2021 / 38","60-69",16,2342,0.00683176771989752,291.47108,8.75852241107666e-05,18.2169425,0.0128202871792135
"969","A - Upper middle class",TRUE,"2021 / 38","70-120",7,2342,0.00298889837745517,371.25004,0.000111558299212845,53.03572,0.0373242195366404
"970","A - Upper middle class",TRUE,"2021 / 39","18-29",1,2944,0.000339673913043478,401.83808,0.000120749812616196,401.83808,0.35548744834208
"971","A - Upper middle class",TRUE,"2021 / 39","30-39",3,2944,0.00101902173913043,371.80096,0.000111723847203634,123.933653333333,0.109638335389166
"972","A - Upper middle class",TRUE,"2021 / 39","50-59",8,2944,0.00271739130434783,366.9386,0.000110262738642513,45.867325,0.0405766878204447
"973","A - Upper middle class",TRUE,"2021 / 39","60-69",9,2944,0.0030570652173913,291.47108,8.75852241107666e-05,32.3856755555556,0.0286500999757885
"974","A - Upper middle class",TRUE,"2021 / 39","70-120",10,2944,0.00339673913043478,371.25004,0.000111558299212845,37.125004,0.0328427632882615
"975","A - Upper middle class",TRUE,"2021 / 40","18-29",6,2948,0.00203527815468114,401.83808,0.000120749812616196,66.9730133333333,0.0593284079320908
"976","A - Upper middle class",TRUE,"2021 / 40","30-39",3,2948,0.00101763907734057,371.80096,0.000111723847203634,123.933653333333,0.109787300518771
"977","A - Upper middle class",TRUE,"2021 / 40","40-49",4,2948,0.00135685210312076,344.17004,0.000103420929738935,86.04251,0.0762212252175951
"978","A - Upper middle class",TRUE,"2021 / 40","50-59",9,2948,0.00305291723202171,366.9386,0.000110262738642513,40.7709555555556,0.0361171726131253
"979","A - Upper middle class",TRUE,"2021 / 40","60-69",8,2948,0.00271370420624152,291.47108,8.75852241107666e-05,36.433885,0.0322751550848175
"980","A - Upper middle class",TRUE,"2021 / 41","18-29",6,1809,0.0033167495854063,401.83808,0.000120749812616196,66.9730133333333,0.036406068503783
"981","A - Upper middle class",TRUE,"2021 / 41","40-49",7,1809,0.00386954118297402,344.17004,0.000103420929738935,49.1671485714286,0.0267269231282476
"982","A - Upper middle class",TRUE,"2021 / 41","50-59",1,1809,0.000552791597567717,366.9386,0.000110262738642513,366.9386,0.199465294204306
"983","A - Upper middle class",TRUE,"2021 / 41","60-69",14,1809,0.00773908236594804,291.47108,8.75852241107666e-05,20.8193628571429,0.0113172621725983
"984","A - Upper middle class",TRUE,"2021 / 42","18-29",6,2974,0.00201748486886348,401.83808,0.000120749812616196,66.9730133333333,0.0598516571200943
"985","A - Upper middle class",TRUE,"2021 / 42","30-39",5,2974,0.00168123739071957,371.80096,0.000111723847203634,74.360192,0.0664533443167215
"986","A - Upper middle class",TRUE,"2021 / 42","40-49",5,2974,0.00168123739071957,344.17004,0.000103420929738935,68.834008,0.0615147690087185
"987","A - Upper middle class",TRUE,"2021 / 42","50-59",6,2974,0.00201748486886348,366.9386,0.000110262738642513,61.1564333333333,0.0546535641204722
"988","A - Upper middle class",TRUE,"2021 / 42","60-69",4,2974,0.00134498991257566,291.47108,8.75852241107666e-05,72.86777,0.065119614126355
"989","A - Upper middle class",TRUE,"2021 / 42","70-120",2,2974,0.000672494956287828,371.25004,0.000111558299212845,185.62502,0.1658871909295
"990","A - Upper middle class",TRUE,"2021 / 43","18-29",3,2158,0.00139017608897127,401.83808,0.000120749812616196,133.946026666667,0.0868593652085834
"991","A - Upper middle class",TRUE,"2021 / 43","60-69",1,2158,0.00046339202965709,291.47108,8.75852241107666e-05,291.47108,0.189008913631034
"992","A - Upper middle class",TRUE,"2021 / 43","70-120",4,2158,0.00185356811862836,371.25004,0.000111558299212845,92.81251,0.0601857024253298
"993","A - Upper middle class",TRUE,"2021 / 44","18-29",7,3026,0.0023132848645076,401.83808,0.000120749812616196,57.40544,0.0521984189966583
"994","A - Upper middle class",TRUE,"2021 / 44","30-39",4,3026,0.00132187706543291,371.80096,0.000111723847203634,92.95024,0.0845190904095491
"995","A - Upper middle class",TRUE,"2021 / 44","50-59",1,3026,0.000330469266358229,366.9386,0.000110262738642513,366.9386,0.333655047132244
"996","A - Upper middle class",TRUE,"2021 / 45","18-29",1,1799,0.000555864369093941,401.83808,0.000120749812616196,401.83808,0.217228912896536
"997","A - Upper middle class",TRUE,"2021 / 45","30-39",4,1799,0.00222345747637576,371.80096,0.000111723847203634,92.95024,0.0502478002798344
"998","A - Upper middle class",TRUE,"2021 / 45","40-49",7,1799,0.00389105058365759,344.17004,0.000103420929738935,49.1671485714286,0.0265791789429063
"999","A - Upper middle class",TRUE,"2021 / 45","50-59",9,1799,0.00500277932184547,366.9386,0.000110262738642513,40.7709555555556,0.0220402963130978
"1000","A - Upper middle class",TRUE,"2021 / 45","60-69",2,1799,0.00111172873818788,291.47108,8.75852241107666e-05,145.73554,0.0787829090876346
"1001","A - Upper middle class",TRUE,"2021 / 45","70-120",4,1799,0.00222345747637576,371.25004,0.000111558299212845,92.81251,0.050173345070977
"1002","A - Upper middle class",TRUE,"2021 / 46","18-29",4,2625,0.00152380952380952,401.83808,0.000120749812616196,100.45952,0.0792420645293783
"1003","A - Upper middle class",TRUE,"2021 / 46","30-39",1,2625,0.000380952380952381,371.80096,0.000111723847203634,371.80096,0.293275098909539
"1004","A - Upper middle class",TRUE,"2021 / 46","40-49",6,2625,0.00228571428571429,344.17004,0.000103420929738935,57.3616733333333,0.0452466567607841
"1005","A - Upper middle class",TRUE,"2021 / 46","50-59",4,2625,0.00152380952380952,366.9386,0.000110262738642513,91.73465,0.072359922234149
"1006","A - Upper middle class",TRUE,"2021 / 46","60-69",10,2625,0.00380952380952381,291.47108,8.75852241107666e-05,29.147108,0.0229911213290762
"1007","A - Upper middle class",TRUE,"2021 / 46","70-120",6,2625,0.00228571428571429,371.25004,0.000111558299212845,61.8750066666667,0.0488067559056196
"1008","A - Upper middle class",TRUE,"2021 / 47","18-29",8,2375,0.00336842105263158,401.83808,0.000120749812616196,50.22976,0.0358476006204331
